ReferredaFriend,NumberofReferrals,Tenure,PhoneService,AvLongDistCharges,MultipleLines,InternetService,AvgGBdownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,PaperlessBilling,MonthlyCharges,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistCharges,TotalRevenue,gender,SeniorCitizen,Partner,Dependents,OfferNone,OfferOfferA,OfferOfferB,OfferOfferC,OfferOfferD,OfferOfferE,InternetTypeCable,InternetTypeDSL,InternetTypeFiberOptic,InternetTypeNone,ContractMonth-to-Month,ContractOneYear,ContractTwoYear,PaymentMethodBankWithdrawal,PaymentMethodCreditCard,PaymentMethodMailedCheck,Churn
0,-0.6504085499394767,0.47323073363119283,1,1.7343832217678496,1,1,-0.9068403945438445,1,1,1,0,1,1,0,1,1,1.4968904872307114,1.138526439753655,-0.24831296685183657,-0.27330037394865414,1.7008041930922981,1.4013854679853357,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-1.2789877528891656,1,-1.1548478275831968,0,1,0.4645328238054724,0,0,0,0,0,0,1,1,0,-0.6252242819814278,-0.9860425964350453,-0.24831296685183657,-0.27330037394865414,-0.8787849149316579,-1.0412941999859016,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0,-0.6504085499394767,1.6142102132258447,1,-0.5016472609698861,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.4960059100684764,-0.31481134591684523,3.0394400876367977,-0.27330037394865414,0.40871811991737755,-0.13900136099083346,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.3010053418080353,1,0.8675491695426533,1,1,-0.7109299347796563,0,1,0,0,0,1,0,1,1,0.82884809316393,-0.04096594142056362,2.7040842141035073,-0.27330037394865414,0.18887402372829282,0.013557043256619926,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,0.34926281484347255,-0.38250387606479613,1,0.5458041927271772,0,1,0.4155552088644254,1,0,1,1,0,1,1,1,1,0.13255515009432434,-0.26077481416183806,-0.24831296685183657,-0.27330037394865414,-0.032044960315574245,-0.21743763032937036,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.6504085499394767,0.10648732947576899,1,-0.18702340034147277,1,1,0.12168951921814321,1,0,1,1,1,1,1,1,1,1.4686399382278874,0.7701115885027957,-0.24831296685183657,-0.27330037394865414,-0.0551018953983753,0.591124006422147,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-0.3010053418080353,1,1.5136286199689015,1,1,0.07271190427709617,0,1,1,0,1,1,0,1,0,1.3689321182179202,0.16542757349831613,-0.24831296685183657,-0.27330037394865414,0.48358228720979224,0.27203163623128523,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1,-0.31718476167849363,-0.42325314319317653,1,-0.43755721528632047,1,1,-0.17217617042813899,0,0,0,0,0,1,1,1,1,0.6759627691486464,-0.17946627209683144,-0.24831296685183657,-0.27330037394865414,-0.4638545790768238,-0.28072556356390016,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.2195068075512744,1,-0.1902602713355923,0,1,0.31759997898233133,1,0,0,1,1,1,1,1,1,1.2343265612044643,0.17685710532726417,-0.24831296685183657,-0.27330037394865414,-0.2463492498684739,0.06537901241242539,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0.6824866031044556,-1.0752414172472633,1,-0.3941831439651194,1,1,-0.17217617042813899,0,0,1,0,0,0,0,0,1,0.53304822713436,-0.8046042948338107,-0.24831296685183657,0.921766596490318,-0.765272032684876,-0.8537724586983928,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,0.7177263364014754,1,-0.8000867666277021,1,1,-0.31910901525128005,0,1,0,1,1,1,0,1,1,1.397182667220744,1.3537017185102205,-0.24831296685183657,-0.27330037394865414,-0.25879904985683055,0.9925200091780989,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,-0.6504085499394767,-0.42325314319317653,1,1.5239866071500836,0,1,-0.17217617042813899,0,1,0,0,1,1,1,1,1,0.9451738831755587,-0.05431510504317665,-0.24831296685183657,-0.27330037394865414,0.32353030443727454,0.050932246713235124,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1.3489341796264218,-0.09725900616613313,1,1.1031933779145513,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4461520000634926,-0.6921624141382139,-0.24831296685183657,-0.27330037394865414,0.5326018981696409,-0.39179009232645995,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,-1.238238485760785,1,1.0785931583592432,1,1,-0.6619523198386092,0,0,1,0,1,0,0,1,1,0.8853491911695783,-0.9208854391167374,-0.24831296685183657,-0.27330037394865414,-0.7912347085619235,-0.9638875986544342,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,0.34926281484347255,0.02498879521900814,1,-0.4576258154498612,0,1,1.5420403525085071,1,1,0,1,0,0,0,1,1,-0.12336158793125872,-0.11561093404089405,-0.24831296685183657,-0.27330037394865414,-0.26544918021114255,-0.17159122601459276,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1,1.3489341796264218,0.9214726720433775,1,1.179583533375771,1,1,-0.12319855548709195,1,0,0,0,1,1,1,1,0,1.2010906212011416,1.3981180265636424,-0.24831296685183657,-0.27330037394865414,1.7904569273538045,1.6332003855769575,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-0.26025607467965484,1,1.0792405325580674,0,1,0.4155552088644254,0,1,0,0,0,0,0,1,0,0.356897745116751,-0.11574332244045724,-0.24831296685183657,-0.27330037394865414,0.33224752682001396,0.0049217935973310915,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1,-0.31718476167849363,-0.6677487459634591,1,1.4851441552206497,0,1,-0.7599075497207033,0,0,0,0,0,0,0,1,1,0.23392476710445778,-0.49097617626881623,-0.24831296685183657,-0.27330037394865414,-0.017362700936516033,-0.39517578034970585,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.2789877528891656,1,0.0829316405680916,0,1,0.36657759392337835,0,0,0,0,0,0,0,1,0,-0.6318714699820923,-0.9861308553680873,-0.24831296685183657,-0.27330037394865414,-0.8562004580267831,-1.0346903631405604,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0.6824866031044556,-0.09725900616613313,1,-0.45438894445574174,0,1,1.5910179674495541,0,1,1,1,1,1,1,1,0,0.53304822713436,0.039239363981417155,-0.24831296685183657,-0.27330037394865414,-0.3199849738982802,-0.06522826608431344,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.31718476167849363,0.31023366511767114,0,-1.4863034173810314,0,1,0.023734289336049142,1,1,1,0,0,0,0,1,1,-0.7448736659933887,-0.2488598582011587,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.46000996079485196,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0.01603902658248947,-0.8307458144769808,1,-0.9703461809183866,0,1,1.5420403525085071,0,0,1,0,1,0,0,1,1,-0.2130986259402292,-0.6795193219799375,-0.24831296685183657,-0.27330037394865414,-0.7718631032669472,-0.7672559133043774,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,-0.2195068075512744,1,-0.8033236376218215,0,1,0.4155552088644254,1,1,0,0,0,0,0,1,0,-0.3958962959585028,-0.3449738362839725,-0.24831296685183657,-0.27330037394865414,-0.548369113153382,-0.436606828634168,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,2.348605544409371,1.0437204734285188,0,-1.4863034173810314,0,1,1.5420403525085071,1,1,1,0,1,0,0,1,0,-0.4906187249679718,0.2821941419129742,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.03997522191092815,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0.01603902658248947,1.5734609460974642,1,0.36389204285766236,1,1,0.4645328238054724,1,1,1,1,1,1,1,1,0,0.8570986421667539,1.8197309497056087,-0.24831296685183657,-0.27330037394865414,1.512025537101864,1.8843974945016564,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1,1.3489341796264218,0.7177263364014754,1,1.2462630758546325,1,1,-0.31910901525128005,0,1,1,0,1,1,1,1,1,1.2991366442109427,1.208052414257545,-0.24831296685183657,-0.27330037394865414,1.6080803506742711,1.428977080174777,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-0.9937428829905025,1,1.0242137256580361,0,1,-0.12319855548709195,1,1,0,0,0,0,0,1,0,-0.33607160395252245,-0.7935057340037703,-0.24831296685183657,-0.27330037394865414,-0.5183785608095132,-0.7825089614091036,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,0.676977069273095,1,-1.178153298740857,1,1,1.8359060421547893,1,1,1,0,1,1,1,1,1,1.476948923228718,1.3283272752606254,-0.24831296685183657,-0.27330037394865414,-0.6093306100603166,0.8688690979291218,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0.34926281484347255,-1.1974892186324047,1,1.0714720421721804,0,1,-0.17217617042813899,0,1,0,0,0,0,0,0,1,0.32698539911376057,-0.900828596582927,-0.24831296685183657,0.921766596490318,-0.7448255395351174,-0.9238387487794621,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,2.6818293326703544,1.0437204734285188,1,-0.29707701414153503,0,1,-0.12319855548709195,0,0,1,0,0,0,0,1,0,-0.4806479429669752,0.26396867223978693,1.046287254372903,-0.27330037394865414,0.3736838630241462,0.3139269077189348,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-1.2789877528891656,1,-0.39159364716982387,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.9976486461300774,-0.24831296685183657,-0.27330037394865414,-0.8648586206372817,-1.0463587704206745,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,-0.31718476167849363,-1.0344921501188828,1,-0.6039323843840616,0,1,0.31759997898233133,0,0,0,0,1,1,0,1,1,0.8222009051632655,-0.7076959863536182,-0.24831296685183657,-0.27330037394865414,-0.7721347782192548,-0.7896223966579438,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,0.02498879521900814,1,-0.8156237473994756,1,1,1.5910179674495541,1,0,1,0,0,1,1,1,1,1.0149693571825356,0.43898613646221096,-0.24831296685183657,-0.27330037394865414,-0.4810055369355467,0.20336848695984977,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.6269994788350787,1,0.1722692800057894,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.491020519067978,-0.8637157152387367,-0.24831296685183657,-0.27330037394865414,-0.37037477157411486,-0.7943065134901045,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,-0.6504085499394767,-0.38250387606479613,1,0.30109674557174454,1,1,0.12168951921814321,0,0,0,0,0,0,0,1,0,0.36022133911708304,-0.2302592880625426,-0.24831296685183657,-0.27330037394865414,-0.13473809228784508,-0.2236470519720037,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1,1.682157967887405,0.22873513086091027,1,-1.178800672939681,1,1,0.17066713415919024,0,1,1,0,1,1,0,1,1,1.2575917192067896,0.762918485459867,5.548914416755721,-0.27330037394865414,-0.671626857819893,0.3872637026224592,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
1,2.015381756148388,1.6142102132258447,1,-0.273124168785051,1,1,-0.07422094054604492,1,1,0,0,1,0,0,1,1,1.0083221691818711,2.013525501932733,-0.24831296685183657,-0.27330037394865414,0.7089307541717179,1.8003661139247038,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,0.5547292678879536,1,1.545349955711272,1,1,-0.9068403945438445,1,0,1,0,1,1,1,1,0,0.47987072312904416,0.5796046815314885,-0.24831296685183657,-0.27330037394865414,1.6596749677038176,0.9471552800666283,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,-0.31718476167849363,-0.26025607467965484,1,-0.04071683140727248,1,1,-0.36808663019232707,0,1,0,1,0,0,0,1,1,-0.15659752793458118,-0.2931217131217566,-0.24831296685183657,-0.27330037394865414,-0.19905418425805602,-0.29237302844387064,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,0.02498879521900814,1,-1.103705265876109,1,1,-0.7599075497207033,0,1,0,0,0,0,0,1,1,-0.33607160395252245,-0.27147620979318904,-0.24831296685183657,-0.27330037394865414,-0.6544640880067218,-0.4098249892502861,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.1974892186324047,1,-1.4060290167268685,0,1,1.5420403525085071,1,1,0,0,0,0,1,1,0,-0.31280644595019663,-0.9334182076087113,-0.24831296685183657,-0.27330037394865414,-0.8804385885543997,-1.0001598357034764,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,-0.6504085499394767,0.2694843979892907,1,1.6320980983536744,0,1,1.8359060421547893,0,1,0,0,1,0,0,1,1,-0.2047896409393986,-0.024660103541041336,-0.24831296685183657,-0.27330037394865414,1.3341965628848713,0.3730368321247786,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-1.0344921501188828,1,1.7285568539784344,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.963602762709099,-0.24831296685183657,-0.27330037394865414,-0.474225475082305,-0.9039993150432463,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,-0.6504085499394767,-0.6677487459634591,1,1.5557079428924545,1,1,-0.17217617042813899,0,0,0,0,0,0,0,1,0,0.2621753161072821,-0.479281867640742,-0.24831296685183657,-0.27330037394865414,0.0032373476210685996,-0.3798389626444045,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1,0.01603902658248947,-0.38250387606479613,0,-1.4863034173810314,0,1,-0.07422094054604492,0,0,0,1,0,0,0,1,1,-1.1437049460332582,-0.706791332289937,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.8222087712816791,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0.01603902658248947,1.0029712063001384,1,-0.4000095117545344,1,1,0.4155552088644254,0,0,1,1,1,1,1,1,0,1.435403998224565,1.6281428708045362,-0.24831296685183657,-0.27330037394865414,0.24493355953924262,1.3584395860904728,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1,1.682157967887405,1.6142102132258447,1,-0.757360069505325,1,1,-0.8578627796027974,0,0,1,0,1,1,1,1,1,0.28876406810994004,1.3453391846044844,-0.24831296685183657,-0.27330037394865414,0.07278613541181284,1.0838882106054255,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.6269994788350787,1,-0.04524845079903954,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.8561254469971188,-0.24831296685183657,-0.27330037394865414,-0.4378446553819836,-0.808240190385772,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1,0.01603902658248947,1.5734609460974642,1,1.143977952440457,1,1,2.3746598065063065,1,1,0,1,0,0,1,1,0,0.012905766082363669,1.0597112125470867,0.34646914847135757,-0.27330037394865414,2.5225972999138757,1.5802440364133636,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,-0.31718476167849363,-0.015760471909372284,1,0.6869317680707864,1,1,0.2686223640412843,1,0,0,0,1,1,1,0,1,1.156222102196656,0.4078748625648814,4.284686048228336,4.108611850994244,0.3840547590296274,0.46027589032375466,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,-0.6504085499394767,-0.3010053418080353,1,1.6482824533242717,0,1,-0.6129747048975622,0,1,1,0,1,1,1,1,1,1.15456030519649,0.03912904031511457,2.219400064808224,-0.27330037394865414,0.545004450340205,0.18348018762329835,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,0.01603902658248947,-0.9529936158621221,1,1.2579158114334625,0,1,-0.221153785369186,0,1,0,1,1,0,0,1,1,0.0278619390838584,-0.7444999614321612,-0.24831296685183657,-0.27330037394865414,-0.43419476145750335,-0.7188719881721773,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,2.348605544409371,-0.7084980130918396,1,-0.008348121466077696,1,1,0.2686223640412843,1,0,1,0,1,0,0,1,1,1.0548524851865226,-0.39192758866235355,-0.24831296685183657,-0.27330037394865414,-0.4803322555320018,-0.4536399807511162,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.2195068075512744,1,0.5315619603530516,1,1,0.21964474910023726,0,0,0,0,0,1,1,1,1,0.6809481601491449,0.0030311367009080094,-0.24831296685183657,-0.27330037394865414,0.1092496387932713,0.03297064818991226,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.9937428829905025,1,0.4901300116283222,0,1,0.2686223640412843,0,0,0,0,0,1,1,1,1,-0.3327480099521901,-0.8130109582060678,-0.24831296685183657,-0.27330037394865414,-0.5963374601673447,-0.8209731696731956,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,-0.6269994788350787,1,-1.130894982226713,1,1,-0.31910901525128005,0,0,1,1,1,0,0,1,1,0.14086413509515497,-0.517365597248395,4.0126048678145345,-0.27330037394865414,-0.7745916647444713,-0.6515596237100162,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,0.7584756035298558,1,-1.2849700415468,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.3215172250510334,-0.44997990187077486,-0.24831296685183657,-0.27330037394865414,-0.697483226106907,-0.563723707106942,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,-0.6504085499394767,-1.2789877528891656,1,0.8623701759520622,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.462769970065154,-0.9971632219983461,-0.24831296685183657,-0.27330037394865414,-0.841978864871203,-1.0392139215716185,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,-0.31718476167849363,-0.9122443487337416,1,0.589825638247202,1,1,0.07271190427709617,0,1,1,0,1,1,1,1,1,1.2409737492051283,-0.5346422833913802,-0.24831296685183657,-0.27330037394865414,-0.5060232564567417,-0.5741111375782613,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0,-0.6504085499394767,-1.2789877528891656,1,1.4696071744488761,0,1,0.36657759392337835,0,0,0,0,0,0,0,1,1,0.17077648109814536,-0.9754735892032574,-0.24831296685183657,-0.27330037394865414,-0.8308992515988324,-1.0187846102313527,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.42325314319317653,1,0.030494330463356138,0,1,0.07271190427709617,1,1,0,0,0,0,0,1,0,0.5629605731373504,-0.2027666304199378,3.53298269396881,-0.27330037394865414,-0.27597363162444977,-0.25406588818085696,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,-0.31718476167849363,-0.056509739037752714,1,1.0170926094709734,1,1,-0.36808663019232707,0,1,0,0,0,1,1,0,1,0.8770402061687477,0.31555601860287646,-0.24831296685183657,-0.27330037394865414,0.5311490277725176,0.404830885943074,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-0.5862502117066982,1,0.07775264697750055,0,1,-0.07422094054604492,1,0,1,0,1,0,0,1,1,0.7690234011579498,-0.3441574411533334,-0.24831296685183657,-0.27330037394865414,-0.3711543605676932,-0.3835946330701906,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,-0.31718476167849363,-0.5862502117066982,0,-1.4863034173810314,0,1,-0.41706424513337415,0,0,1,0,1,1,1,1,1,-0.5454580259734538,-0.6485625012154316,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.7761529429654637,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,-0.31718476167849363,-1.0752414172472633,1,0.025315336872765083,1,1,-0.6129747048975622,0,1,0,0,0,1,1,1,1,0.8637458301674186,-0.78026689404746,-0.24831296685183657,-0.27330037394865414,-0.7193471537904443,-0.8314234273449462,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.9937428829905025,1,1.3608483090464616,1,1,0.31759997898233133,0,0,1,0,1,1,0,1,0,1.2160467942026365,-0.661889600104784,-0.24831296685183657,-0.27330037394865414,-0.46924083030518304,-0.6638877165946598,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.31718476167849363,0.35098293224605154,1,-0.45633106705221343,1,1,0.4155552088644254,0,0,1,0,1,1,1,1,1,0.27380789510844483,0.31809346292783597,-0.24831296685183657,-0.27330037394865414,-0.11432703500143106,0.21610146624727336,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,-0.6504085499394767,-0.9122443487337416,1,-0.6117008747699484,0,1,-0.31910901525128005,0,0,0,0,0,0,0,1,0,-0.6235624849812617,-0.7891589815514485,-0.24831296685183657,-0.27330037394865414,-0.7252531310145224,-0.8402017834052178,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1.0157103913654388,1.5734609460974642,1,-1.1684426857584986,1,1,0.4155552088644254,1,1,1,1,1,1,1,1,0,1.656422999246659,2.5682770255686616,-0.24831296685183657,-0.27330037394865414,-0.4730560915919375,1.8898704417392331,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,1.1659682748136602,1,1.1828204043698902,1,1,0.36657759392337835,0,0,1,1,1,1,1,1,1,1.3905354792200795,1.830498539536741,-0.24831296685183657,-0.27330037394865414,2.085909343965538,2.06249515572446,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1,0.01603902658248947,1.451213144712323,1,0.23830144828582672,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.3231790220511994,-0.2936733314532695,-0.24831296685183657,-0.27330037394865414,1.2549265365832944,0.1368379721030567,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,-0.31718476167849363,-0.3010053418080353,1,-0.9094930062289404,1,1,-0.5150194750154682,0,0,1,1,1,1,1,1,1,1.3356961782145975,0.12626267196089772,-0.24831296685183657,-0.27330037394865414,-0.6217213502764326,-0.08555984622390839,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.31718476167849363,0.8807234049149971,1,0.3826658946235555,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.329826210051864,-0.414036451389392,-0.24831296685183657,-0.27330037394865414,0.9566274389495554,-0.04650925075579018,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,1.0157103913654388,1.2882160761988013,0,-1.4863034173810314,0,1,0.31759997898233133,1,0,1,1,0,1,1,1,0,-0.562075995975115,0.38265487244811,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,0.03948373463463052,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0,-0.6504085499394767,-0.9122443487337416,1,-1.2564855767985486,0,1,0.4155552088644254,0,0,0,0,0,0,0,0,0,-0.6484894399837535,-0.8171370633257845,5.433754475278251,-0.27330037394865414,-0.8429001973181591,-0.9127671999034458,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,-0.6677487459634591,1,0.9750132865474203,0,1,0.21964474910023726,0,1,0,0,0,0,0,1,0,0.3436033691154218,-0.4710958516010901,-0.24831296685183657,-0.27330037394865414,-0.16628782261887046,-0.4234584917438926,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,-0.31718476167849363,1.6142102132258447,1,-1.1464319629984863,1,1,0.36657759392337835,1,0,1,1,1,1,1,1,1,0.6526976111463211,1.684010775420166,-0.24831296685183657,-0.27330037394865414,-0.4383407574688062,1.2007223706075991,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.26025607467965484,1,0.6979371294507928,0,1,-0.6619523198386092,1,0,0,0,1,0,0,1,1,0.6992279271509723,-0.038274043962780536,-0.24831296685183657,-0.27330037394865414,0.15135925640094844,0.012743780051036154,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0.6824866031044556,1.2067175419420404,1,0.9575341831791748,1,1,2.5705702662704946,0,0,1,0,1,0,0,1,1,0.8089065291619363,1.3818121886841195,-0.24831296685183657,-0.27330037394865414,1.8797553029818659,1.6466907816695813,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,-0.6504085499394767,0.7992248706582362,1,0.7147688586202139,1,1,-0.8578627796027974,1,0,1,0,0,0,0,1,0,-0.16324471593524553,0.3631275835125521,2.1763732734869716,-0.27330037394865414,1.203520910824918,0.6344538323196461,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-1.2789877528891656,1,1.2384945854687457,0,1,-0.5639970899565152,0,0,0,0,0,0,0,1,1,0.179085466098976,-0.9753632655369548,-0.24831296685183657,-0.27330037394865414,-0.8351161193368241,-1.019943423039309,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0,-0.6504085499394767,-0.9122443487337416,1,-0.6473064557052626,0,1,0.4155552088644254,0,0,1,1,0,0,0,1,0,-0.3493659799538514,-0.7490452964838278,-0.24831296685183657,-0.27330037394865414,-0.7317497059610084,-0.8103937672005583,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.2195068075512744,1,-0.28801377535800043,0,1,-0.5639970899565152,1,0,0,0,0,0,0,0,0,-0.47898614596680894,-0.38349886055683596,-0.24831296685183657,5.702034478246207,-0.2945065881536071,-0.3397063431688573,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
