ReferredaFriend,NumberofReferrals,Tenure,PhoneService,AvLongDistCharges,MultipleLines,InternetService,AvgGBdownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,PaperlessBilling,MonthlyCharges,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistCharges,TotalRevenue,gender,SeniorCitizen,Partner,Dependents,OfferNone,OfferOfferA,OfferOfferB,OfferOfferC,OfferOfferD,OfferOfferE,InternetTypeCable,InternetTypeDSL,InternetTypeFiberOptic,InternetTypeNone,ContractMonth-to-Month,ContractOneYear,ContractTwoYear,PaymentMethodBankWithdrawal,PaymentMethodCreditCard,PaymentMethodMailedCheck,Churn
0,-0.6504085499394767,-1.0344921501188828,1,0.025315336872765083,0,1,-0.7109299347796563,0,0,0,1,1,1,1,1,1,0.19902703010096928,-0.8073844512246359,-0.24831296685183657,-0.27330037394865414,-0.6917662401539995,-0.8447218514362521,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0,-0.6504085499394767,1.2474668090704208,1,1.66964580188546,1,1,0.023734289336049142,0,1,1,0,1,1,1,1,1,1.329048990213933,1.87820249284598,-0.24831296685183657,-0.27330037394865414,2.7429138742808865,2.2943694101164893,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-0.3417546089364157,1,1.02486109985686,1,1,-0.8088851646617503,0,1,1,0,1,1,1,0,1,1.3091074262119398,0.09455565026553425,-0.24831296685183657,1.3201222533033088,0.21481307569644406,0.15051684979697477,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,0.5547292678879536,1,0.9413498282085774,1,1,0.07271190427709617,0,1,1,1,1,1,1,1,0,1.4586691562268908,1.1574359161579182,-0.24831296685183657,-0.27330037394865414,1.152729506697846,1.254387270976058,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,0.6362278021447145,1,0.7089424908307986,0,1,-0.36808663019232707,1,0,1,1,0,0,0,1,1,-0.1466267459335843,0.2718457820137916,-0.24831296685183657,-0.27330037394865414,1.0377755660083892,0.5199652211335768,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1,0.34926281484347255,1.2882160761988013,1,-0.5197737385369552,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.4976677070686424,-0.44408861809021677,-0.24831296685183657,-0.27330037394865414,0.24382323582111584,-0.2809105547651702,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,2.015381756148388,1.0437204734285188,1,0.527677715160108,1,1,-0.8088851646617503,0,1,0,0,1,1,0,1,1,1.1346187411944968,1.5446719848799986,-0.24831296685183657,-0.27330037394865414,1.2464928011073109,1.5883766684692016,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,0.10648732947576899,1,0.20916960933875145,1,1,-0.07422094054604492,1,0,0,0,0,1,0,0,0,0.8720548151682491,0.3972175964000515,-0.24831296685183657,1.3201222533033088,0.19791016888113236,0.3849111730063067,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1.682157967887405,1.6142102132258447,1,-0.7593021921017966,1,1,-0.025243325604997886,0,1,0,0,1,1,1,1,1,1.0797794401890146,2.1414788901104735,-0.24831296685183657,-0.27330037394865414,0.07023475325101097,1.7128373525237384,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1.0157103913654388,-0.6269994788350787,1,0.665568419509598,1,1,2.717503111093636,1,0,1,0,1,0,0,1,1,0.1857326540996401,-0.4760383518514459,-0.24831296685183657,-0.27330037394865414,-0.21736271365269827,-0.442460229474357,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.6504085499394767,0.9214726720433775,1,1.5809555366465866,1,1,0.4155552088644254,0,0,0,0,1,1,1,1,1,1.0648232671875193,1.3254588599367583,-0.24831296685183657,-0.27330037394865414,2.193244574035934,1.694753589999577,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.178757540422894,1,1.3692641736311724,0,1,-0.270131400310233,1,1,0,0,0,0,0,0,0,-0.28954128794787104,-0.33438276431892416,-0.24831296685183657,4.108611850994244,0.574038234373773,-0.05816718683583264,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,0.31023366511767114,0,-1.4863034173810314,0,1,1.5420403525085071,0,1,0,0,1,1,1,1,1,-0.4623681759651477,-0.10760143586732629,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.34828225602773877,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,0.2694843979892907,1,0.7626745493331823,1,1,0.36657759392337835,0,1,1,0,1,1,1,1,1,1.285842268209614,0.7564093891480143,-0.24831296685183657,-0.27330037394865414,0.715521824753789,0.808003502311224,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1,1.3489341796264218,1.3289653433271817,1,0.3703657848459014,0,1,-0.025243325604997886,0,0,0,0,0,0,0,1,1,0.20567421810163386,1.003865372664717,0.691948972903766,-0.27330037394865414,1.3171519126161815,1.1789143512578673,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,-0.6504085499394767,-0.2195068075512744,1,1.2915792697723047,1,1,-0.7599075497207033,0,1,0,0,0,0,0,1,1,0.5546515881365197,-0.06987074199184143,-0.24831296685183657,-0.27330037394865414,0.48366497089092925,0.08594793975364988,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,0.5547292678879536,1,0.3244022167294047,1,1,0.07271190427709617,0,0,1,0,1,1,1,1,1,1.2077378092018058,1.0564676967577904,-0.24831296685183657,-0.27330037394865414,0.6349170475995705,1.0215147621771747,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,-0.31718476167849363,0.7992248706582362,1,-1.265548815582083,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4926823160681442,-0.533914147193783,-0.24831296685183657,-0.27330037394865414,-0.6753830593344066,-0.6235805771179144,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,-0.6504085499394767,-0.9122443487337416,1,-1.390492035955095,0,1,0.21964474910023726,0,1,0,0,1,0,0,0,1,-0.1698919039359101,-0.7243548599653088,-0.24831296685183657,3.3119005373682624,-0.8673509430258427,-0.7995211711259079,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1.0157103913654388,1.2067175419420404,1,1.4236436063323799,0,1,-0.7599075497207033,1,0,1,1,1,1,1,1,1,1.3140928172124378,1.912248376266958,-0.24831296685183657,-0.27330037394865414,2.4070409495475626,2.2220483216199387,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,1.3489341796264218,-0.9937428829905025,1,0.2078748609411037,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.9314103168820042,-0.24831296685183657,-0.27330037394865414,-0.6375375572825138,-0.9267951175997603,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,2.6818293326703544,-0.26025607467965484,1,1.2941687665676007,0,1,0.31759997898233133,1,1,0,0,0,0,0,1,0,0.5712695581381809,-0.09281806458277952,-0.24831296685183657,-0.27330037394865414,0.43420831761649903,0.05318355472869236,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.238238485760785,1,0.18003777039167596,0,1,-0.7109299347796563,1,1,0,0,0,0,0,1,0,-0.32942441595185784,-0.9603371821865426,-0.24831296685183657,-0.27330037394865414,-0.8240246941100053,-1.004781125335206,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1,2.348605544409371,-0.015760471909372284,1,0.6681579163048935,1,1,1.49306273756746,0,1,1,0,0,0,1,1,0,-0.07683127192660708,-0.10362978388043316,-0.24831296685183657,-0.27330037394865414,0.37309326530173836,0.026572744945984807,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.1974892186324047,1,-0.012232366659020987,0,1,1.49306273756746,0,0,0,0,1,0,1,1,0,-0.3194536339508612,-0.9360880403332338,-0.24831296685183657,-0.27330037394865414,-0.8041451747737582,-0.9797270339631865,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0,-0.6504085499394767,-0.5455009445783178,1,0.8546016855661752,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4594463760648215,-0.800014830315623,-0.24831296685183657,-0.27330037394865414,-0.07330411720298424,-0.656139028541458,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,-0.31718476167849363,0.7584756035298558,1,1.2682737986146446,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.3564149620545218,-0.46955132027285384,-0.24831296685183657,-0.27330037394865414,1.678420539413042,0.1228693912071496,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,-0.6504085499394767,-0.7084980130918396,1,-0.7256387337629541,1,1,0.36657759392337835,0,0,0,0,0,0,0,1,1,-0.5238546649712943,-0.6756800583926075,-0.24831296685183657,-0.27330037394865414,-0.6766469384603593,-0.7360831506903477,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-0.3417546089364157,1,0.17615352519873267,1,1,-0.7109299347796563,0,1,0,0,1,1,1,1,1,1.1595456961969886,0.05492738932964491,-0.24831296685183657,-0.27330037394865414,-0.15683825906034543,-0.004610488868116755,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0.6824866031044556,1.6142102132258447,1,-0.6719066752605707,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.2999138640488739,-0.17359705304953382,-0.24831296685183657,-0.27330037394865414,0.18504695048709016,-0.08433471581549667,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,-0.6504085499394767,-0.5862502117066982,1,-0.6660803074711557,1,1,0.12168951921814321,0,0,0,1,1,0,0,1,1,0.7839795741594444,-0.2829057416221371,-0.24831296685183657,-0.27330037394865414,-0.6154492024644616,-0.40733633403319924,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,-0.31718476167849363,0.9214726720433775,1,-0.6958595206170548,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.2982520670487077,-0.36924504287054166,-0.24831296685183657,-0.27330037394865414,-0.09160083464317835,-0.3208302598392557,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,-0.6504085499394767,-1.1974892186324047,1,-0.3294457240827298,1,1,0.21964474910023726,0,0,0,0,0,0,0,1,0,0.3485887601159204,-0.8995267773205565,-0.24831296685183657,-0.27330037394865414,-0.821508747812548,-0.9559399577998664,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-1.1159906843756437,0,-1.4863034173810314,0,1,0.2686223640412843,0,1,0,0,1,1,1,1,1,-0.4590445819648154,-0.9050870901022069,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-0.9790498963585373,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,-0.6504085499394767,0.7584756035298558,1,-0.8486398315394943,1,1,-0.8578627796027974,1,0,0,1,0,0,0,1,0,-0.1615829189350795,0.3368043567327548,-0.24831296685183657,-0.27330037394865414,-0.2914591039059827,0.17855872358950786,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1.682157967887405,-0.5862502117066982,1,1.1264988490722116,0,1,1.49306273756746,1,1,0,1,0,0,0,1,1,-0.10840541492976351,-0.5264342026184676,-0.24831296685183657,-0.27330037394865414,-0.026717768859455766,-0.4259855413612431,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-1.1159906843756437,1,0.4648824178741902,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.9647721935719065,-0.24831296685183657,-0.27330037394865414,-0.7068264820753988,-0.9736572283215118,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,-0.31718476167849363,1.451213144712323,1,-0.2906032721532962,1,1,2.6685254961525886,1,1,1,0,1,1,1,1,1,1.5101848632320405,2.289047826156814,-0.24831296685183657,-0.27330037394865414,0.5987015952615234,1.985716826397306,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1,2.015381756148388,1.451213144712323,0,-1.4863034173810314,0,1,-0.46604186007442117,1,0,1,0,1,1,1,1,1,-0.34438058895335305,0.6369067938090521,2.993882308590766,-0.27330037394865414,-0.884832635609114,0.23164072715396464,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.6504085499394767,-1.238238485760785,1,0.32763908772352424,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.504314895069307,-0.9923972396140742,-0.24831296685183657,-0.27330037394865414,-0.8186384428816461,-1.0285472590983822,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
0,-0.6504085499394767,-1.1974892186324047,1,0.807343369052031,1,1,-0.12319855548709195,0,1,1,0,1,1,0,1,1,1.3373579752147637,-0.8763808721302737,-0.24831296685183657,-0.27330037394865414,-0.7592833717796608,-0.9192453823479245,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,1.682157967887405,-0.178757540422894,1,0.6558578065272397,0,1,-0.07422094054604492,0,1,1,0,0,1,1,1,0,0.8354952811645946,0.06757048148792143,-0.24831296685183657,-0.27330037394865414,0.2095685679214626,0.11366171594393042,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,-0.6504085499394767,-0.38250387606479613,1,1.228783972486387,0,1,0.4645328238054724,1,0,1,0,1,1,1,1,1,1.1695164781979852,0.005458257359564924,-0.24831296685183657,-0.27330037394865414,0.2545721143689381,0.07783275969793173,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,1.3489341796264218,0.7177263364014754,1,1.6974828924348877,1,1,2.717503111093636,1,1,1,1,0,1,1,1,1,0.5081212721318681,0.7774812094118084,-0.24831296685183657,-0.27330037394865414,2.0197269631925177,1.2100591906717049,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,-0.6504085499394767,-0.6269994788350787,1,-1.4176817523056986,1,1,0.21964474910023726,0,0,1,0,0,0,0,1,1,0.5945347161405068,-0.3575948637089885,-0.24831296685183657,-0.27330037394865414,-0.8635474936935363,-0.5397237165421601,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-0.5047516774499374,1,1.390627522192361,1,1,-0.36808663019232707,0,0,1,0,1,1,0,0,1,1.1229861621933337,-0.19310227725183124,-0.24831296685183657,4.506967507807235,0.16501387574301704,-0.0637972020744879,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,0.6824866031044556,-0.38250387606479613,1,-1.3548864550197806,0,1,1.5910179674495541,0,1,1,0,0,1,0,1,1,0.787303168159777,-0.06611973733755347,-0.24831296685183657,-0.27330037394865414,-0.8296826202906723,-0.2991758180905781,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1,-0.31718476167849363,1.0029712063001384,1,1.2041837529310793,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.5076384890696393,-0.5378416697141553,-0.24831296685183657,-0.27330037394865414,1.913324877523526,0.13826903611288224,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,-0.6504085499394767,0.7584756035298558,1,-0.31649824010625194,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.329826210051864,-0.461497692632765,-0.24831296685183657,-0.27330037394865414,0.20372165046962531,-0.3065300909410718,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,-0.31718476167849363,0.18798586373252985,1,1.031334841845099,1,1,0.4155552088644254,0,1,1,0,1,0,0,1,1,0.9368648981747281,0.5008115190581807,-0.24831296685183657,-0.27330037394865414,0.8148249257994391,0.6351833259246549,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0.01603902658248947,1.5734609460974642,1,-0.3184403627027237,1,1,1.0032865881569897,1,1,1,1,0,1,1,1,0,0.5197538511330312,1.5210406555579845,-0.24831296685183657,-0.27330037394865414,0.6280897379285362,1.386949173486217,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.6504085499394767,0.31023366511767114,1,-0.9632250647313237,0,1,2.717503111093636,1,1,0,0,0,0,0,1,1,-0.3161300399505289,-0.06230253848348411,-0.24831296685183657,-0.27330037394865414,-0.5030702678447027,-0.1996435710071978,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,-0.6504085499394767,-0.9122443487337416,1,1.0637035517862938,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4876969250676457,-0.9245040553714622,-0.24831296685183657,-0.27330037394865414,-0.4195597498962377,-0.856920799520009,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1,2.015381756148388,1.0437204734285188,1,1.578366039851291,1,1,0.36657759392337835,0,0,0,1,1,1,1,1,1,1.1844726511994805,1.531035979724999,-0.24831296685183657,-0.27330037394865414,2.358399321130055,1.9061566482510528,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,0.5954785350163341,1,1.1193777328851489,1,1,2.3746598065063065,1,0,1,0,1,0,0,1,0,1.001674981181207,1.0303651173105985,-0.24831296685183657,-0.27330037394865414,1.3496938471208524,1.2120836226856047,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,-0.6504085499394767,-0.9937428829905025,1,-0.6997437658099982,1,1,0.2686223640412843,0,0,1,0,1,1,1,1,1,1.1595456961969886,-0.6442378134963701,-0.24831296685183657,-0.27330037394865414,-0.7700204383730347,-0.7388056627090404,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,1.682157967887405,-0.26025607467965484,1,-0.7593021921017966,0,1,1.346129892744319,0,1,1,1,1,1,1,1,0,0.5696077611380149,-0.08906705992849157,5.428692499828692,-0.27330037394865414,-0.5399471896318465,-0.2473678105348685,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0.6824866031044556,0.47323073363119283,1,-1.363949693803315,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.5093002860698053,-0.6324331812019933,-0.24831296685183657,-0.27330037394865414,-0.7866044224182462,-0.734369364278581,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,2.015381756148388,1.3289653433271817,1,1.204831127129903,1,1,-0.221153785369186,0,1,1,1,1,1,1,1,1,0.6460504231456565,1.343353358611038,-0.24831296685183657,-0.27330037394865414,2.3068165160549565,1.7424673583271757,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,2.6818293326703544,0.7177263364014754,1,-0.8305133539724251,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4694171580658184,-0.5340244708600856,-0.24831296685183657,-0.27330037394865414,-0.28655714280999783,-0.5087708491296402,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.5047516774499374,1,-1.2176431248691146,0,1,-0.12319855548709195,0,0,0,0,0,0,0,1,1,-0.6784017859867437,-0.5971737374516864,-0.24831296685183657,-0.27330037394865414,-0.7867934136894167,-0.7065369144874857,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,-0.31718476167849363,-0.9937428829905025,1,1.494854768203008,1,1,0.07271190427709617,0,0,0,0,0,1,0,1,1,0.6394032351449919,-0.7356299386614332,-0.24831296685183657,-0.27330037394865414,-0.44968023373903626,-0.7164321985554258,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.6504085499394767,-0.38250387606479613,1,0.22082234491758157,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4827115340671475,-0.8273309700921436,-0.24831296685183657,-0.27330037394865414,-0.1684257863739868,-0.7058527960827886,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
1,-0.31718476167849363,1.1659682748136602,1,0.6474419419425288,1,1,1.0032865881569897,0,0,1,1,1,1,1,1,1,0.5396954151350245,1.189628361985013,-0.24831296685183657,-0.27330037394865414,1.4900316779193972,1.37952160223522,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,-0.6504085499394767,1.1659682748136602,1,0.1910431317716823,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.505976692069473,-0.4165959604476121,-0.24831296685183657,-0.27330037394865414,0.9820585768764358,-0.04101885151809355,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1,1.0157103913654388,1.4919624118407036,1,1.2643895534217016,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.481049737066981,-0.38292517749206245,-0.24831296685183657,-0.27330037394865414,2.578207981455795,0.45727065590312105,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,-0.6504085499394767,0.47323073363119283,1,1.3912748963911852,1,1,-0.07422094054604492,1,1,1,0,1,1,1,1,1,1.5533915852363596,1.1627093874071817,-0.24831296685183657,-0.27330037394865414,1.4253494153612931,1.3391167315578034,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.2789877528891656,1,-0.28412953016505715,0,1,0.2686223640412843,0,0,0,0,0,0,0,0,1,-0.6651074099854147,-0.9865721500332977,-0.24831296685183657,0.1250552828643366,-0.8628978361988876,-1.0335280599325798,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.238238485760785,1,-1.3270493644703532,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.9908306435525776,-0.24831296685183657,-0.27330037394865414,-0.8790211540206211,-1.0451510920123828,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,-0.31718476167849363,1.5327116789690838,1,-0.3041981303285978,1,1,-0.12319855548709195,1,0,0,1,1,1,1,1,1,0.40508985812156867,1.328040433728239,-0.24831296685183657,-0.27330037394865414,0.6249713819542231,1.2333750628317899,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.6504085499394767,0.47323073363119283,1,1.421701483735908,1,1,-0.221153785369186,0,0,1,0,0,1,1,1,1,0.8521132511662559,0.7866601384481837,-0.24831296685183657,-0.27330037394865414,1.4497765371600806,1.0489004407652023,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0.01603902658248947,1.451213144712323,1,1.5369340911265617,1,1,-0.31910901525128005,1,1,1,0,1,1,1,1,1,1.5301264272340338,2.327043296831425,-0.24831296685183657,-0.27330037394865414,2.8661716189473974,2.685800320804022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,-0.6504085499394767,-1.0752414172472633,1,1.4702545486477003,0,1,2.4726150363884005,0,0,1,0,1,0,0,1,0,-0.12834697893175703,-0.8235799654378556,-0.24831296685183657,-0.27330037394865414,-0.5611614598207353,-0.8189382664592242,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1,2.348605544409371,1.6142102132258447,1,1.1536885654228153,1,1,0.07271190427709617,1,1,0,1,1,1,1,1,1,1.5018758782312098,2.4589021427962767,-0.24831296685183657,-0.27330037394865414,2.583346181640743,2.7065193353462766,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,-0.6504085499394767,-0.6677487459634591,1,-0.24463970403679955,1,1,0.07271190427709617,0,0,0,0,1,0,0,1,1,0.7258166791536301,-0.4410216201670048,-0.24831296685183657,-0.27330037394865414,-0.5223473775040938,-0.5048860339029674,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,1.682157967887405,-1.2789877528891656,1,-1.0564469493619648,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.477726143066649,-0.9973618045976906,-0.24831296685183657,-0.27330037394865414,-0.8769894978555381,-1.0497165352437285,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,-0.6504085499394767,-1.2789877528891656,0,-1.4863034173810314,0,1,-0.12319855548709195,0,0,0,0,1,1,1,1,1,-0.6468276429835875,-0.9863294379674319,-0.24831296685183657,-0.27330037394865414,-0.884832635609114,-1.0433081607997292,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,1.0157103913654388,1.5734609460974642,1,1.3213584829182041,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,1,-1.3331498040521963,-0.2516400145919839,-0.24831296685183657,-0.27330037394865414,2.752387061748308,0.6125794953694588,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,-0.31718476167849363,-0.7492472802202199,1,0.5658727928907179,1,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.303237458049206,-0.8419598882438666,-0.24831296685183657,-0.27330037394865414,-0.36061809719993776,-0.7742157709521632,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,-0.6504085499394767,-0.7899965473486004,0,-1.4863034173810314,0,1,-0.07422094054604492,0,1,0,0,0,0,0,0,0,-1.150352134033923,-0.8376572652580657,-0.24831296685183657,0.1250552828643366,-0.884832635609114,-0.9222261839683905,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,1.3489341796264218,-0.5862502117066982,1,-1.1153580014549391,0,1,-0.36808663019232707,1,0,0,0,0,1,0,1,1,-0.18817167093773737,-0.5601491150405383,3.6810454758684137,-0.27330037394865414,-0.76300413743083,-0.6810604847125666,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,-0.31718476167849363,0.5954785350163341,1,-1.3205756224821144,0,0,-1.0047956244259384,0,0,0,0,0,0,0,0,0,-1.5109620830699715,-0.6133471869316458,-0.24831296685183657,-0.27330037394865414,-0.7427111996888974,-0.70630305768588,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,-0.6504085499394767,-0.7899965473486004,1,0.7264215941990441,0,1,-0.07422094054604492,0,0,0,0,1,0,0,1,1,0.5696077611380149,-0.5522720052665335,-0.24831296685183657,-0.27330037394865414,-0.3599802516597374,-0.5448999797776999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
